transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home_km,num_transactions_last_hour,card_present,transaction_country_match,customer_age,account_age_months,is_fraud
1484,1.69,online_retail,2,4,7.2,1,0,1,32,230,0
1485,48.09,restaurant,15,6,19.0,2,1,1,57,214,0
1486,55.77,restaurant,11,1,32.3,0,1,1,47,95,0
1487,61.54,grocery,3,0,0.1,1,1,1,19,58,0
1488,143.68,electronics,0,2,40.7,0,1,1,33,150,0
1489,60.03,grocery,3,5,10.7,1,0,1,30,185,0
1490,72.46,gas_station,0,3,18.1,0,1,1,18,203,0
1491,33.55,gas_station,20,0,29.0,2,0,1,60,32,0
1492,57.07,online_retail,7,0,9.4,1,1,1,45,145,0
1493,115.53,restaurant,23,2,64.0,1,0,1,18,186,1
1494,10.12,travel,4,6,2.9,3,1,1,57,169,0
1495,111.99,travel,1,5,2.6,0,1,1,51,22,0
1496,133.39,restaurant,11,6,16.1,4,1,1,30,80,0
1497,116.95,grocery,21,6,30.6,4,1,1,78,42,0
1498,75.72,electronics,16,1,33.4,0,0,1,70,79,0
1499,58.32,grocery,6,6,15.5,3,1,1,19,136,0
1500,239.83,restaurant,10,5,11.2,1,0,1,76,46,0
1501,88.85,restaurant,3,1,6.0,1,1,1,21,176,0
1502,79.28,electronics,4,1,58.7,1,1,1,42,115,0
1503,4.12,online_retail,5,3,5.8,0,0,0,51,131,0
1504,51.09,online_retail,10,3,20.4,1,0,1,30,77,0
1505,58.4,electronics,0,2,11.4,3,1,1,53,30,0
1506,62.06,online_retail,9,5,14.1,1,0,1,49,28,0
1507,105.15,travel,19,6,7.5,2,1,1,78,73,0
1508,92.53,online_retail,23,1,50.2,1,1,1,75,204,0
1509,113.35,online_retail,20,2,12.7,2,0,1,38,153,0
1510,174.72,online_retail,10,1,41.7,3,1,1,43,165,0
1511,202.19,travel,23,0,0.1,3,1,1,32,213,0
1512,152.95,online_retail,16,4,12.8,1,1,1,46,179,0
1513,374.54,gas_station,7,4,18.9,1,1,1,43,39,0
1514,3.21,travel,12,1,20.5,2,1,0,38,231,0
1515,27.15,electronics,19,2,35.3,1,1,1,29,83,0
1516,1.91,grocery,17,3,0.1,4,0,0,29,200,0
1517,126.12,electronics,21,5,0.0,1,1,1,22,230,0
1518,274.97,grocery,15,1,9.6,1,1,1,78,67,0
1519,34.48,electronics,1,1,0.4,1,0,1,59,214,0
1520,315.13,gas_station,4,5,55.1,1,1,1,43,129,0
1521,8.46,grocery,17,6,3.8,2,0,1,49,38,0
1522,327.97,grocery,2,3,9.6,1,0,1,19,180,0
1523,52.99,restaurant,21,1,0.9,1,0,1,25,191,0
1524,13.83,grocery,16,0,11.1,1,1,1,44,52,0
1525,80.83,grocery,15,3,7.2,0,1,1,54,83,0
1526,36.61,restaurant,5,0,0.7,1,1,1,71,85,0
1527,41.24,online_retail,18,4,6.1,0,1,1,25,188,0
1528,45.06,online_retail,6,5,7.4,0,1,1,41,13,0
1529,195.96,restaurant,17,3,69.0,1,1,1,30,219,0
1530,93.96,travel,13,6,3.5,3,1,1,46,17,0
1531,45.76,grocery,5,3,11.8,0,1,1,30,84,0
1532,114.1,grocery,7,2,65.5,2,1,1,75,158,0
1533,152.12,restaurant,14,2,23.6,1,0,0,80,166,0
1534,39.2,restaurant,14,5,75.2,1,1,1,40,139,0
1535,65.04,travel,14,6,51.8,4,1,1,64,155,0
1536,16.6,gas_station,15,3,10.1,4,1,1,32,38,0
1537,24.98,online_retail,0,4,17.9,0,1,1,41,28,0
1538,138.15,electronics,10,6,1.8,0,1,1,75,154,0
1539,25.02,gas_station,4,1,8.7,1,1,1,60,103,0
1540,90.37,online_retail,4,5,24.8,0,1,1,40,161,0
1541,149.15,grocery,20,6,10.6,2,0,1,27,160,0
1542,14.56,gas_station,5,5,18.2,1,1,1,55,182,0
1543,101.53,restaurant,1,6,20.5,0,1,1,22,153,0
1544,36.58,travel,5,2,4.4,1,1,1,22,24,0
1545,396.38,online_retail,13,4,31.3,3,1,1,48,168,0
1546,80.29,travel,10,5,9.2,1,1,1,57,155,0
1547,197.78,online_retail,3,4,3.5,0,1,1,18,46,0
1548,96.88,gas_station,23,5,30.1,2,0,1,19,214,0
1549,6.33,grocery,8,2,8.1,0,1,1,66,84,0
1550,121.34,electronics,23,1,20.8,4,1,1,46,97,0
1551,363.9,travel,2,2,11.9,0,1,1,75,69,0
1552,111.44,travel,15,5,7.2,1,0,1,24,221,0
1553,206.24,electronics,10,4,24.9,0,1,1,46,69,0
1554,533.35,travel,3,0,42.3,2,1,1,74,238,1
1555,32.06,travel,0,2,7.4,2,0,1,72,39,0
1556,29.6,online_retail,20,4,1.7,0,0,1,26,209,0
1557,114.3,online_retail,21,6,33.9,0,1,1,53,157,0
1558,64.53,electronics,15,6,0.5,1,1,1,24,75,0
1559,220.81,grocery,18,2,29.8,2,1,1,45,86,0
1560,277.34,gas_station,15,5,6.7,0,1,1,27,31,0
1561,53.33,gas_station,10,6,15.3,0,1,1,33,231,0
1562,33.44,travel,7,4,38.3,0,0,1,27,65,0
1563,182.98,grocery,22,1,2.5,0,0,1,56,15,0
1564,39.56,electronics,0,4,12.6,1,1,1,75,83,0
1565,208.53,electronics,20,6,21.7,3,0,1,43,74,0
1566,67.14,online_retail,8,6,21.3,2,0,1,51,9,0
1567,133.15,travel,11,3,11.2,3,0,1,51,13,0
1568,13.05,restaurant,21,0,14.7,1,0,1,57,120,0
1569,118.34,electronics,7,5,21.3,2,1,1,31,45,0
1570,73.13,travel,16,4,27.6,0,1,1,35,90,0
1571,107.0,grocery,9,6,21.5,2,1,1,18,134,0
1572,23.07,online_retail,6,5,6.6,2,1,1,34,104,0
1573,161.21,gas_station,18,2,85.8,0,1,1,66,44,0
1574,239.36,grocery,5,2,8.6,0,1,1,39,2,0
1575,30.31,electronics,20,4,0.4,1,1,1,54,157,0
1576,13.07,electronics,23,3,6.8,1,1,1,33,176,0
1577,3.87,grocery,23,6,2.1,0,1,1,24,125,0
1578,124.26,electronics,18,4,1.9,0,1,0,32,12,0
1579,113.1,travel,17,1,5.0,1,1,1,68,215,0
1580,95.94,electronics,14,3,0.8,1,1,1,38,114,0
1581,32.67,online_retail,1,6,17.5,1,1,1,19,67,0
1582,60.49,travel,13,6,1.2,2,0,1,76,178,0
1583,109.31,restaurant,20,5,3.4,2,1,1,65,11,0
1584,83.4,electronics,9,4,1.5,2,1,1,42,5,0
1585,2592.86,electronics,15,6,2.8,2,1,1,26,45,1
1586,18.6,online_retail,6,5,4.7,1,1,1,37,202,0
1587,143.55,online_retail,7,6,12.7,1,1,1,67,117,0
1588,63.17,gas_station,9,0,50.2,3,1,0,27,175,0
1589,68.08,grocery,14,3,31.3,2,0,1,73,134,0
1590,152.73,grocery,7,4,31.3,0,0,1,69,80,0
1591,142.49,grocery,12,0,2.9,2,1,1,38,223,0
1592,569.73,online_retail,11,4,4.6,2,1,1,21,215,0
1593,17.49,grocery,7,1,1.2,1,1,1,47,94,0
1594,14.19,grocery,14,2,22.6,1,1,1,51,232,0
1595,393.03,restaurant,11,5,4.6,3,0,1,47,84,1
1596,104.64,grocery,10,4,12.2,0,1,1,31,89,0
1597,39.45,electronics,18,3,4.3,0,1,1,39,227,0
1598,10.93,gas_station,13,4,4.2,3,1,1,18,197,0
1599,11.75,online_retail,17,4,70.2,2,1,1,77,191,0
1600,270.53,travel,12,4,21.2,2,0,1,25,111,0
1601,26.56,gas_station,3,6,27.2,0,1,1,28,67,0
1602,47.88,restaurant,16,4,12.7,0,1,1,18,175,0
1603,31.84,online_retail,18,6,30.7,0,1,1,22,162,0
1604,53.62,online_retail,8,3,15.6,1,1,0,74,12,0
1605,9.63,electronics,22,3,43.8,1,1,1,62,27,0
1606,88.84,gas_station,6,4,5.0,2,1,1,66,197,0
1607,9.4,gas_station,0,6,13.6,0,1,1,27,105,0
1608,194.35,grocery,6,2,17.6,0,1,1,72,86,0
1609,32.94,electronics,6,4,7.5,2,1,1,79,196,0
1610,94.19,grocery,19,5,31.8,2,1,1,56,117,0
1611,255.51,grocery,6,5,58.5,0,1,1,30,156,0
1612,127.28,online_retail,7,3,10.2,1,1,1,38,199,0
1613,92.36,gas_station,15,5,7.4,3,0,1,53,240,0
1614,48.05,grocery,2,5,9.6,2,1,1,74,173,0
1615,49.6,restaurant,12,1,28.7,2,1,1,70,226,0
1616,133.85,restaurant,9,4,15.6,2,0,1,62,130,0
1617,617.74,gas_station,17,4,0.7,1,1,1,50,137,0
1618,131.11,restaurant,6,4,11.7,1,0,1,74,207,0
1619,98.91,online_retail,20,4,0.3,1,0,1,60,31,0
1620,158.41,electronics,20,0,22.6,4,1,0,45,164,0
1621,76.1,travel,4,4,6.0,1,0,1,70,113,0
1622,8.44,grocery,22,6,9.6,2,1,0,26,105,0
1623,472.12,travel,23,3,88.7,3,1,1,62,15,1
1624,380.34,electronics,21,6,0.7,1,0,1,28,97,0
1625,24.13,electronics,6,3,2.6,2,1,1,76,190,0
1626,141.54,online_retail,21,0,7.6,1,1,1,57,31,0
1627,27.92,restaurant,16,4,3.9,0,0,1,46,155,0
1628,93.1,restaurant,3,2,6.2,0,0,1,77,2,0
1629,13.2,electronics,23,6,94.6,2,1,1,75,201,0
1630,72.82,online_retail,22,4,26.2,0,0,1,24,43,0
1631,170.35,online_retail,15,3,32.3,2,1,1,78,115,0
1632,52.25,gas_station,18,6,41.5,0,1,1,44,123,0
1633,132.2,grocery,9,1,6.3,0,1,1,77,1,0
1634,191.43,restaurant,2,5,5.3,1,1,1,39,211,0
1635,315.37,electronics,2,1,4.0,1,1,1,74,9,0
1636,33.09,gas_station,16,2,26.6,1,1,1,48,188,0
1637,62.16,travel,9,4,17.1,2,1,1,47,130,0
1638,20.84,restaurant,16,0,4.0,0,1,1,45,101,0
1639,587.88,grocery,21,4,7.1,2,0,1,37,186,0
1640,315.08,online_retail,16,2,10.6,2,1,1,32,193,0
1641,94.17,electronics,20,2,11.3,0,1,0,32,110,0
1642,222.44,restaurant,3,5,32.9,0,0,1,70,140,0
1643,89.32,travel,20,2,7.2,1,1,0,29,183,0
1644,118.25,grocery,22,1,35.9,1,0,1,34,218,0
1645,12.2,grocery,5,5,8.7,2,1,1,40,138,0
1646,169.91,gas_station,11,4,20.6,1,1,1,23,111,0
1647,17.4,restaurant,21,6,39.9,1,1,1,62,65,0
1648,210.89,travel,19,4,35.7,0,1,1,33,65,0
1649,183.81,grocery,16,0,0.9,0,1,1,44,61,0
1650,149.03,electronics,16,2,3.5,2,1,1,40,235,0
1651,5.42,grocery,9,2,9.7,0,0,1,18,95,0
1652,44.34,travel,6,3,8.5,0,1,1,62,203,0
1653,37.64,online_retail,15,5,15.4,1,1,1,24,197,0
1654,54.58,online_retail,12,3,43.4,1,0,1,62,35,0
1655,12.01,gas_station,2,5,1.8,1,1,1,56,139,0
1656,332.67,restaurant,1,1,9.0,2,0,1,57,196,0
1657,97.84,travel,15,5,3.2,2,1,0,67,38,0
1658,44.75,gas_station,5,4,33.7,3,1,1,66,114,0
1659,61.7,grocery,5,0,50.1,0,1,1,65,39,0
1660,72.13,grocery,12,6,9.8,2,1,1,77,149,0
1661,111.13,online_retail,6,5,1.6,1,1,1,66,120,0
1662,88.0,gas_station,4,5,23.1,2,0,1,57,164,0
1663,303.18,online_retail,23,5,17.9,1,1,1,56,110,0
1664,83.45,electronics,6,0,6.6,0,1,1,74,220,0
1665,582.79,online_retail,1,2,32.8,0,1,1,35,200,0
1666,229.8,electronics,16,0,55.8,2,1,1,80,20,0
1667,29.06,grocery,12,2,12.2,1,1,1,53,43,0
1668,321.14,gas_station,20,6,12.5,1,1,1,73,238,0
1669,15.85,electronics,20,4,5.3,0,1,1,39,149,0
1670,205.09,gas_station,15,0,13.2,0,1,1,19,163,0
1671,58.48,gas_station,19,2,8.7,2,0,1,65,64,0
1672,253.42,electronics,1,4,5.4,0,1,1,43,107,0
1673,244.05,restaurant,4,4,1.0,2,1,1,67,32,0
1674,197.74,online_retail,17,2,4.4,0,0,1,49,36,0
1675,188.3,electronics,6,2,3.3,0,0,1,40,105,0
1676,44.61,grocery,10,1,11.7,2,1,1,74,69,0
1677,11.13,gas_station,10,4,13.8,0,0,1,57,109,0
1678,62.9,travel,21,2,14.1,2,1,1,63,180,0
1679,23.87,electronics,16,4,7.4,2,1,1,35,132,0
1680,143.47,online_retail,15,0,8.2,2,0,1,36,7,0
1681,51.98,gas_station,12,6,27.0,1,0,1,41,226,0
1682,446.63,restaurant,21,3,9.7,3,1,1,21,84,0
1683,123.92,grocery,4,3,66.1,1,1,1,71,199,0
1684,208.44,restaurant,19,5,8.7,0,1,1,77,152,0
1685,18.06,travel,15,2,15.7,0,1,0,63,149,0
1686,238.67,electronics,21,2,0.8,0,0,1,19,185,0
1687,308.3,gas_station,21,4,15.9,0,1,1,47,201,0
1688,81.11,electronics,15,5,28.6,2,1,1,66,147,0
1689,112.85,online_retail,15,2,42.8,2,1,1,55,212,0
1690,174.68,electronics,13,4,88.8,2,0,1,48,156,0
1691,24.06,grocery,5,2,5.0,1,1,1,57,160,0
1692,84.8,travel,1,4,12.8,0,1,1,78,34,0
1693,62.03,restaurant,13,2,9.0,0,0,1,33,16,0
1694,19.99,travel,15,1,12.4,3,1,1,80,38,0
1695,55.98,gas_station,22,6,2.6,0,0,1,70,115,0
1696,9.47,electronics,19,4,29.1,1,1,1,50,81,0
1697,4.14,gas_station,12,6,36.0,0,1,1,75,203,0
1698,18.43,restaurant,14,1,9.0,1,1,1,67,119,0
1699,396.99,gas_station,11,1,4.9,0,1,1,20,132,0
1700,96.7,online_retail,8,1,2.3,3,1,1,78,56,0
1701,406.14,travel,17,1,17.3,1,1,1,78,168,0
1702,68.98,restaurant,20,0,5.6,4,1,1,77,120,0
1703,45.84,restaurant,13,6,36.0,2,1,1,35,50,0
1704,85.66,restaurant,19,5,16.7,0,1,1,74,109,0
1705,70.47,grocery,3,6,15.6,4,1,1,27,117,0
1706,14.4,travel,7,3,12.3,1,1,1,19,168,0
1707,123.87,gas_station,7,0,0.7,1,1,1,68,106,0
1708,30.21,restaurant,21,2,40.3,1,1,0,47,82,0
1709,116.98,travel,21,2,14.8,1,1,1,47,114,0
1710,127.05,restaurant,15,5,76.9,0,1,1,42,49,0
1711,20.79,online_retail,23,3,11.6,1,1,1,60,48,0
1712,8.6,online_retail,9,3,18.6,0,1,1,68,134,0
1713,183.11,online_retail,20,3,0.9,3,1,0,73,238,0
1714,74.9,electronics,16,1,15.0,0,0,1,41,224,0
1715,8.19,restaurant,0,0,21.7,3,1,1,76,126,0
1716,633.63,electronics,17,2,22.6,0,1,1,79,133,0
1717,8.14,travel,9,0,22.1,0,1,0,52,79,0
1718,143.51,electronics,20,0,3.8,1,0,1,27,173,0
1719,494.84,travel,3,0,55.6,1,1,1,65,144,0
1720,33.8,travel,0,3,80.0,1,1,1,47,112,0
1721,19.41,travel,3,5,1.2,1,0,1,79,145,0
1722,16.53,gas_station,3,5,41.3,2,1,1,77,187,0
1723,44.36,electronics,3,3,5.1,5,1,1,43,120,0
1724,13.78,gas_station,16,2,17.5,0,1,1,52,184,0
1725,142.38,restaurant,8,2,6.2,2,1,1,41,101,0
1726,8.72,electronics,18,2,51.5,1,1,0,68,107,0
1727,86.46,restaurant,12,5,1.6,3,1,1,37,79,0
1728,686.55,restaurant,3,5,10.3,1,0,1,70,163,0
1729,202.82,travel,4,0,8.4,1,1,1,56,8,0
1730,115.61,electronics,12,3,5.9,1,0,1,66,99,0
1731,44.88,restaurant,22,1,15.6,2,0,1,57,61,0
1732,118.35,online_retail,15,0,2.1,0,1,1,52,100,0
1733,90.85,restaurant,21,4,18.9,2,1,1,56,27,0
1734,67.63,online_retail,4,5,59.1,1,1,1,76,206,0
1735,17.81,electronics,7,0,24.5,2,1,1,27,119,0
1736,262.22,gas_station,15,3,29.5,4,1,1,44,215,0
1737,72.69,electronics,0,4,6.7,1,1,1,68,20,0
1738,26.97,gas_station,22,6,5.9,0,0,1,74,57,0
1739,56.02,gas_station,5,0,10.9,2,1,1,32,198,0
1740,65.16,electronics,10,3,0.7,1,1,1,75,216,0
1741,211.91,restaurant,15,3,43.6,1,0,1,32,23,0
1742,159.74,grocery,4,5,2.3,0,1,1,54,100,0
1743,177.0,restaurant,15,1,35.0,3,1,1,52,204,0
1744,2.33,restaurant,6,0,1.3,1,1,1,20,130,0
1745,65.57,travel,18,3,25.9,0,1,1,46,155,0
1746,79.78,travel,0,2,2.5,1,1,1,21,160,0
1747,3.33,restaurant,8,3,0.6,6,0,1,64,221,0
1748,37.1,online_retail,17,1,19.1,1,1,1,33,178,0
1749,172.4,gas_station,12,3,4.9,1,1,1,22,192,0
1750,18.7,travel,14,5,18.8,0,1,1,38,238,0
1751,92.97,restaurant,2,6,12.1,1,1,0,57,40,0
1752,30.08,grocery,23,0,1.7,2,1,1,59,104,0
1753,9.93,online_retail,9,5,197.6,2,1,1,71,236,1
1754,34.12,electronics,8,0,9.0,2,1,1,38,33,0
1755,447.93,restaurant,12,4,19.9,0,1,1,19,29,0
1756,938.34,restaurant,15,0,35.9,0,1,0,31,33,1
1757,386.0,gas_station,2,4,13.9,0,0,1,22,100,0
1758,81.3,online_retail,21,5,5.4,0,1,1,24,145,0
1759,14.95,travel,22,2,3.4,1,1,1,28,74,0
1760,96.28,travel,14,1,11.7,1,1,0,52,65,0
1761,73.7,travel,16,2,8.7,1,1,1,47,122,0
1762,615.41,electronics,13,4,19.4,2,0,1,61,43,1
1763,13.39,online_retail,6,3,16.7,1,1,1,63,191,0
1764,81.39,online_retail,19,3,17.6,0,0,1,72,117,0
1765,20.51,travel,15,2,0.7,2,0,1,78,209,0
1766,48.11,travel,20,3,6.2,3,1,1,18,234,0
1767,161.44,gas_station,7,4,8.0,0,0,1,78,220,0
1768,78.56,grocery,3,5,1.5,1,0,1,71,230,0
1769,57.57,grocery,19,1,4.0,3,1,1,33,127,0
1770,61.2,restaurant,23,6,0.8,3,1,1,64,100,0
1771,74.82,restaurant,14,0,83.8,3,1,1,18,186,0
1772,185.46,online_retail,4,4,20.0,4,1,1,80,237,0
1773,268.17,online_retail,12,6,1.4,0,1,1,72,91,0
1774,1135.37,electronics,5,4,0.9,3,1,1,39,43,1
1775,186.52,electronics,4,0,19.1,0,1,1,30,165,0
1776,46.47,grocery,16,0,8.7,1,1,1,75,46,0
1777,140.82,restaurant,6,1,23.2,0,0,1,44,25,0
1778,70.07,grocery,5,1,38.6,0,1,1,32,98,0
1779,36.27,grocery,1,1,13.7,1,1,1,80,195,0
1780,221.57,restaurant,10,3,3.1,0,1,1,34,93,0
1781,5.7,electronics,6,4,22.9,2,1,1,26,99,0
1782,279.44,gas_station,21,5,46.8,2,0,1,22,235,0
1783,75.27,gas_station,20,0,13.0,0,1,1,76,105,0
1784,122.67,gas_station,7,4,17.2,1,0,1,40,179,0
1785,130.23,restaurant,4,6,6.2,1,1,1,61,74,0
1786,271.59,travel,17,4,7.2,1,0,1,66,117,0
1787,122.49,travel,21,1,19.9,1,0,1,60,38,0
1788,115.21,travel,15,1,39.4,1,0,1,28,166,0
1789,9.28,online_retail,13,4,14.9,0,1,1,41,1,0
1790,88.68,electronics,11,1,23.4,0,1,1,25,54,0
1791,20.53,electronics,16,3,2.8,1,1,1,64,193,0
1792,161.47,online_retail,4,0,3.6,3,1,1,74,96,0
1793,87.15,grocery,13,6,11.4,3,1,1,51,22,0
1794,137.82,gas_station,5,4,2.9,4,1,1,71,189,0
1795,6.11,travel,14,0,15.1,1,0,1,59,186,0
1796,11.63,gas_station,6,3,5.2,0,1,1,70,182,0
1797,152.19,travel,13,6,23.5,2,0,1,48,19,0
1798,9.98,gas_station,17,1,24.8,1,1,1,39,227,0
1799,9.87,grocery,0,2,9.3,3,1,1,31,198,0
1800,2.46,gas_station,5,3,3.0,1,1,1,22,34,0
1801,377.2,gas_station,2,2,15.6,2,1,1,76,207,0
1802,161.5,restaurant,4,0,74.0,0,1,1,80,44,0
1803,53.3,gas_station,11,4,14.6,0,0,1,34,117,0
1804,43.21,restaurant,10,6,0.5,2,1,1,35,234,0
1805,52.64,electronics,12,1,0.3,2,0,1,36,109,0
1806,179.81,online_retail,15,6,5.8,1,0,1,24,67,0
1807,130.94,gas_station,17,3,3.3,1,1,1,43,114,0
1808,25.58,electronics,16,1,25.2,3,0,1,42,180,0
1809,23.96,restaurant,16,2,27.9,0,0,1,35,229,0
1810,13.43,gas_station,10,2,4.5,3,0,1,61,22,0
1811,130.56,gas_station,19,5,5.9,2,0,1,32,237,0
1812,174.46,grocery,9,6,4.0,0,0,1,46,29,0
1813,37.95,electronics,15,4,35.9,2,1,1,63,142,0
1814,3.54,travel,1,2,10.5,0,1,1,59,222,0
1815,11.29,travel,16,4,16.0,0,0,1,66,62,0
1816,1030.99,grocery,21,5,33.9,1,0,0,80,15,1
1817,43.02,restaurant,19,3,15.0,0,1,1,18,221,0
1818,176.96,travel,9,5,7.3,0,1,1,21,142,0
1819,118.59,travel,12,4,6.2,1,1,0,26,115,0
1820,58.74,online_retail,11,2,15.1,2,1,1,53,195,0
1821,28.63,electronics,14,0,13.4,2,1,1,68,150,0
1822,16.53,restaurant,6,4,5.2,2,1,0,75,97,0
1823,115.55,gas_station,21,1,2.4,2,0,1,49,87,0
1824,179.8,electronics,20,0,6.9,1,1,1,41,125,0
1825,124.91,restaurant,12,6,8.0,3,1,1,74,120,0
1826,91.68,travel,11,4,14.9,0,0,1,54,7,0
1827,20.06,online_retail,11,1,140.2,1,0,1,35,84,1
1828,415.89,electronics,1,6,0.6,3,1,1,32,7,0
1829,193.36,travel,4,5,4.2,1,1,1,37,17,0
1830,42.58,restaurant,1,0,3.2,1,1,1,75,32,0
1831,470.26,electronics,22,4,10.5,3,0,1,57,125,0
1832,111.52,gas_station,19,3,8.4,0,1,1,19,79,0
1833,105.79,electronics,12,5,19.6,0,1,1,42,205,0
1834,166.43,travel,2,1,4.2,0,0,1,30,184,0
1835,201.41,electronics,10,3,13.5,1,0,1,44,62,0
1836,129.22,gas_station,15,2,32.3,2,1,1,30,58,0
1837,17.45,online_retail,0,5,36.2,1,1,1,79,111,0
1838,50.55,online_retail,18,5,47.8,1,1,1,45,186,0
1839,316.87,travel,10,4,22.3,1,1,0,63,131,0
1840,31.53,restaurant,8,4,35.5,1,1,1,32,89,0
1841,56.86,travel,13,1,4.0,2,1,0,46,224,0
1842,68.89,online_retail,8,5,3.3,1,1,1,38,80,0
1843,70.45,grocery,6,4,0.1,1,1,1,61,118,0
1844,114.9,grocery,15,2,18.4,0,0,1,48,1,0
1845,344.92,electronics,2,6,41.6,4,1,1,40,110,0
1846,34.04,gas_station,18,6,3.1,0,1,1,54,67,0
1847,16.54,electronics,3,6,15.2,0,0,1,20,148,0
1848,27.4,grocery,6,4,20.6,2,1,0,67,220,0
1849,1271.45,online_retail,22,5,85.5,3,0,1,52,214,1
1850,125.55,electronics,11,6,15.6,0,1,1,31,228,0
1851,41.41,travel,17,0,52.7,2,1,1,19,62,0
1852,204.1,gas_station,4,3,6.3,3,1,1,67,56,0
1853,238.11,travel,22,5,6.5,0,1,1,30,233,0
1854,225.9,gas_station,22,2,11.7,0,1,1,19,181,0
1855,302.49,online_retail,21,5,7.3,0,1,1,29,193,0
1856,35.88,electronics,9,2,0.0,1,1,1,44,56,0
1857,169.8,gas_station,11,5,19.7,1,1,1,51,78,0
1858,75.06,travel,7,6,20.9,0,1,1,57,173,0
1859,222.42,electronics,18,3,20.6,3,1,1,78,79,0
1860,157.45,electronics,14,3,6.3,3,1,1,22,96,0
1861,180.77,travel,0,2,11.1,1,0,1,78,146,0
1862,129.11,grocery,2,5,6.7,1,1,0,42,48,0
1863,24.44,gas_station,17,3,0.2,2,0,1,28,38,0
1864,95.5,travel,17,1,12.4,1,1,1,30,22,0
1865,502.35,online_retail,1,5,2.0,0,1,1,80,208,0
1866,333.5,restaurant,4,3,1.3,2,1,1,45,203,0
1867,6.3,travel,0,0,21.1,3,0,1,38,199,0
1868,22.61,electronics,9,0,0.1,0,0,1,66,73,0
1869,17.95,electronics,19,1,47.9,1,0,1,73,129,0
1870,156.35,travel,9,3,10.9,1,1,1,65,170,0
1871,205.31,restaurant,4,0,61.1,0,0,1,68,125,0
1872,29.82,travel,17,6,0.9,1,1,0,43,124,0
1873,85.59,restaurant,20,5,13.1,1,1,1,44,200,0
1874,221.44,restaurant,14,4,6.4,0,1,1,43,75,0
1875,159.37,online_retail,19,3,27.8,1,1,1,32,197,0
1876,94.77,gas_station,7,1,6.7,1,0,1,67,157,0
1877,108.09,electronics,16,3,4.5,1,1,1,78,134,0
1878,86.2,electronics,11,2,29.2,4,1,1,23,56,0
1879,43.38,restaurant,20,2,7.0,2,1,1,21,120,0
1880,100.9,electronics,11,0,0.3,1,0,1,21,12,0
1881,141.11,grocery,0,2,7.4,0,1,0,47,235,0
1882,248.93,restaurant,3,1,15.9,0,1,1,30,39,0
1883,122.37,electronics,7,0,4.4,0,1,1,26,199,0
1884,172.82,grocery,0,1,8.5,4,0,1,59,108,0
1885,21.93,online_retail,14,5,0.9,2,0,1,31,140,0
1886,75.29,electronics,17,1,13.3,0,1,1,45,33,0
1887,2.13,grocery,0,2,21.2,1,1,0,57,120,0
1888,34.99,travel,10,5,8.0,1,0,0,20,83,0
1889,156.56,gas_station,22,2,8.2,0,0,1,58,181,0
1890,577.58,travel,1,1,1.4,0,1,1,46,228,0
1891,13.53,grocery,0,2,3.4,1,1,1,50,19,0
1892,62.6,restaurant,11,2,2.5,0,0,1,32,186,0
1893,194.18,restaurant,15,2,9.9,2,1,1,64,85,0
1894,28.38,electronics,21,3,11.3,1,1,1,77,211,0
1895,98.18,travel,21,5,44.6,0,1,1,79,128,0
1896,159.49,restaurant,9,5,1.1,1,1,1,56,43,0
1897,115.85,restaurant,17,6,13.7,1,1,1,32,73,0
1898,25.99,travel,14,5,11.2,0,0,1,24,173,0
1899,53.69,online_retail,16,6,10.9,1,1,1,62,86,0
1900,184.78,restaurant,9,1,31.0,1,0,0,29,19,0
1901,97.95,gas_station,2,6,3.5,1,0,1,67,165,0
1902,1.63,grocery,20,6,0.6,2,1,1,56,11,0
1903,172.75,electronics,15,4,16.7,2,0,1,24,184,0
1904,5.31,restaurant,5,1,6.4,0,1,1,64,128,0
1905,613.91,gas_station,2,5,0.9,1,1,1,58,153,1
1906,28.15,gas_station,8,0,4.3,1,1,1,23,99,0
1907,381.62,restaurant,10,2,5.6,1,1,1,43,197,0
1908,56.05,online_retail,20,2,14.4,1,1,1,76,45,0
1909,48.51,grocery,12,4,2.8,2,1,1,75,62,0
1910,20.35,electronics,17,0,8.0,1,1,1,26,95,0
1911,44.77,restaurant,21,3,9.9,1,1,1,68,142,0
1912,252.13,electronics,23,6,9.2,1,0,1,41,205,0
1913,674.05,travel,21,1,54.7,1,0,1,69,34,0
1914,56.12,gas_station,3,3,0.7,1,1,1,47,98,0
1915,72.44,gas_station,21,0,45.2,1,1,1,33,210,0
1916,154.65,restaurant,23,4,13.1,2,1,1,65,60,0
1917,261.79,restaurant,7,0,23.8,2,1,1,44,64,0
1918,108.89,travel,12,4,8.4,2,0,1,50,198,0
1919,60.62,online_retail,9,3,9.1,3,0,1,40,179,0
1920,64.85,restaurant,1,3,31.7,5,1,1,62,42,0
1921,143.74,gas_station,7,0,33.9,0,1,1,36,149,0
1922,1.39,electronics,5,0,4.1,1,1,1,53,104,0
1923,116.98,grocery,15,6,3.3,0,1,1,36,133,0
1924,53.71,electronics,17,2,10.3,1,0,1,39,66,0
1925,190.7,online_retail,16,4,34.6,2,1,1,59,198,0
1926,12.71,grocery,5,2,5.8,1,0,1,62,114,0
1927,107.47,electronics,12,1,15.8,2,1,1,50,189,0
